event_id,event_ticker,event_series_ticker,event_target_datetime,event_mutually_exclusive,event_mutually_exclusive_side,event_collateral_return_type,event_title,event_category,event_tags,event_keywords,event_min_tick_size,event_settle_details,event_settlement_sources,event_description_context,event_underlying,event_metrics_tags,event_mini_title,event_sub_title,event_max_close_ts,event_min_open_ts,event_product_metadata,event_product_metadata_derived,event_employment_collection_required,market_id,market_ticker_name,market_create_date,market_list_date,market_open_date,market_close_date,market_expiration_date,market_settlement_timer_seconds,market_event_occurrence_datetime,market_status,market_expiration_value,market_settlement_value_centicents,market_result,market_yes_bid,market_yes_ask,market_last_price,market_prev_period_price,market_previous_hour_price,market_yes_bid_dollars,market_yes_ask_dollars,market_last_price_dollars,market_prev_period_price_dollars,market_previous_hour_price_dollars,market_volume,market_recent_volume,market_open_interest,market_volume_fp,market_recent_volume_fp,market_open_interest_fp,market_dollar_volume,market_dollar_recent_volume,market_dollar_open_interest,market_sub_title,market_title,market_mini_title,market_name,market_can_close_early,market_fractional_trading_enabled,market_close_unconfirmed,market_rulebook_variables,market_risk_limit_cents,market_yes_sub_title,market_no_sub_title,market_expected_expiration_date,market_strike_type,market_custom_strike,market_component_leg_title,market_price_level_structure,market_liquidity,market_previous_day_price,market_previous_day_price_dollars,market_previous_week_price,market_previous_week_price_dollars
7cf03938-38de-4fbf-9125-aa6f1fcf2acc,KXATPMATCH-26MAY30KOUTAB,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Kouame vs Tabilo,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Kouame vs Tabilo,Kouame vs Tabilo (May 30),2026-06-13T09:00:00Z,2026-05-28T14:28:00Z,"{'1v1_title': 'Kouame vs Tabilo', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Kouame vs Tabilo', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,fd29ea3d-4a31-40ef-94d9-09bfab11040d,KXATPMATCH-26MAY30KOUTAB-KOU,2026-05-28T14:23:39.267962Z,2026-05-28T14:28:00Z,2026-05-28T14:28:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,18,19,19,56.0,19.0,0.1800,0.1900,0.1900,0.5600,0.1900,16041,16041,15897,16041.50,16041.50,15897.50,8020,8020,7948,,Will Moise Kouame win the Kouame vs Tabilo: Round Of 32 match?,,Moise Kouame,True,True,True,"{'Achievement': 'Kouame vs Tabilo professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-PRIMARY', 'Participant': 'Moise Kouame', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Moise Kouame,Moise Kouame,2026-05-30T12:00:00Z,structured,{'tennis_competitor': 'a82a9f1f-838b-4c40-850f-7011a3c6c401'},Moise Kouame,linear_cent,0,,,,
7cf03938-38de-4fbf-9125-aa6f1fcf2acc,KXATPMATCH-26MAY30KOUTAB,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Kouame vs Tabilo,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Kouame vs Tabilo,Kouame vs Tabilo (May 30),2026-06-13T09:00:00Z,2026-05-28T14:28:00Z,"{'1v1_title': 'Kouame vs Tabilo', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Kouame vs Tabilo', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,01f8e2e7-3d29-4679-87df-7fd3abdbcac0,KXATPMATCH-26MAY30KOUTAB-TAB,2026-05-28T14:23:39.267962Z,2026-05-28T14:28:00Z,2026-05-28T14:28:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,81,82,82,52.0,81.0,0.8100,0.8200,0.8200,0.5200,0.8100,3971,3971,3180,3971.06,3971.06,3180.58,1985,1985,1590,,Will Alejandro Tabilo win the Kouame vs Tabilo: Round Of 32 match?,,Alejandro Tabilo,True,True,True,"{'Achievement': 'Kouame vs Tabilo professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-SECONDARY', 'Participant': 'Alejandro Tabilo', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Alejandro Tabilo,Alejandro Tabilo,2026-05-30T12:00:00Z,structured,{'tennis_competitor': '3e22c35d-63bc-44ff-9ee5-f08459ccf13c'},Alejandro Tabilo,linear_cent,0,,,,
4e8f16bf-c14a-4f83-b4f7-f8f06c3c8b0b,KXATPMATCH-26MAY30FARTIA,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Faria vs Tiafoe,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Faria vs Tiafoe,Faria vs Tiafoe (May 30),2026-06-13T09:00:00Z,2026-05-28T15:56:00Z,"{'1v1_title': 'Faria vs Tiafoe', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Faria vs Tiafoe', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,ddbbd639-5cb5-4723-bb69-82745c19c775,KXATPMATCH-26MAY30FARTIA-FAR,2026-05-28T15:51:35.027692Z,2026-05-28T15:56:00Z,2026-05-28T15:56:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,36,37,37,39.0,38.0,0.3600,0.3700,0.3700,0.3900,0.3800,3414,3400,3399,3414.64,3400.64,3399.14,1707,1700,1699,,Will Jaime Faria win the Faria vs Tiafoe: Round Of 32 match?,,Jaime Faria,True,True,True,"{'Achievement': 'Faria vs Tiafoe professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-PRIMARY', 'Participant': 'Jaime Faria', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Jaime Faria,Jaime Faria,2026-05-30T12:00:00Z,structured,{'tennis_competitor': '667e04df-9b7e-46af-9e6f-03822430836a'},Jaime Faria,linear_cent,0,,,,
4e8f16bf-c14a-4f83-b4f7-f8f06c3c8b0b,KXATPMATCH-26MAY30FARTIA,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Faria vs Tiafoe,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Faria vs Tiafoe,Faria vs Tiafoe (May 30),2026-06-13T09:00:00Z,2026-05-28T15:56:00Z,"{'1v1_title': 'Faria vs Tiafoe', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Faria vs Tiafoe', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,e99e1174-af8f-4562-af1c-987f593cbe47,KXATPMATCH-26MAY30FARTIA-TIA,2026-05-28T15:51:35.027692Z,2026-05-28T15:56:00Z,2026-05-28T15:56:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,63,64,64,86.0,64.0,0.6300,0.6400,0.6400,0.8600,0.6400,61401,61329,61309,61401.82,61329.82,61309.82,30700,30664,30654,,Will Frances Tiafoe win the Faria vs Tiafoe: Round Of 32 match?,,Frances Tiafoe,True,True,True,"{'Achievement': 'Faria vs Tiafoe professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-SECONDARY', 'Participant': 'Frances Tiafoe', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Frances Tiafoe,Frances Tiafoe,2026-05-30T12:00:00Z,structured,{'tennis_competitor': '35b9acda-2a7c-4255-aaf0-ce912d35b3b5'},Frances Tiafoe,linear_cent,0,,,,
d0d40110-ee22-4c26-97c6-671c2bb1d2f1,KXATPMATCH-26MAY30COBTIE,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Cobolli vs Tien,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Cobolli vs Tien,Cobolli vs Tien (May 30),2026-06-13T09:00:00Z,2026-05-28T13:26:00Z,"{'1v1_title': 'Cobolli vs Tien', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Cobolli vs Tien', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,dc98d3db-e64a-446c-ac60-019a6a7ad955,KXATPMATCH-26MAY30COBTIE-COB,2026-05-28T13:21:22.443196Z,2026-05-28T13:26:00Z,2026-05-28T13:26:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,64,65,65,66.0,62.0,0.6400,0.6500,0.6500,0.6600,0.6200,8452,8422,8170,8452.70,8422.68,8170.70,4226,4211,4085,,Will Flavio Cobolli win the Cobolli vs Tien: Round Of 32 match?,,Flavio Cobolli,True,True,True,"{'Achievement': 'Cobolli vs Tien professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-PRIMARY', 'Participant': 'Flavio Cobolli', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Flavio Cobolli,Flavio Cobolli,2026-05-30T12:00:00Z,structured,{'tennis_competitor': '05040645-e988-4e97-a807-752b464c147b'},Flavio Cobolli,linear_cent,0,,,,
d0d40110-ee22-4c26-97c6-671c2bb1d2f1,KXATPMATCH-26MAY30COBTIE,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Cobolli vs Tien,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Cobolli vs Tien,Cobolli vs Tien (May 30),2026-06-13T09:00:00Z,2026-05-28T13:26:00Z,"{'1v1_title': 'Cobolli vs Tien', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Cobolli vs Tien', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,0e86d5bf-6ca4-4e0c-b32e-6b1ce91005b2,KXATPMATCH-26MAY30COBTIE-TIE,2026-05-28T13:21:22.443196Z,2026-05-28T13:26:00Z,2026-05-28T13:26:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,36,37,37,90.0,39.0,0.3600,0.3700,0.3700,0.9000,0.3900,43694,43694,40109,43694.94,43694.94,40109.18,21847,21847,20054,,Will Learner Tien win the Cobolli vs Tien: Round Of 32 match?,,Learner Tien,True,True,True,"{'Achievement': 'Cobolli vs Tien professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-SECONDARY', 'Participant': 'Learner Tien', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Learner Tien,Learner Tien,2026-05-30T12:00:00Z,structured,{'tennis_competitor': '1e3a2eaf-8ba0-4bac-a619-0f2a14490dc1'},Learner Tien,linear_cent,0,,,,
082f8855-77d0-41fd-a237-3ff7c50b9dfa,KXATPMATCH-26MAY30CERSVA,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Cerundolo vs Svajda,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Cerundolo vs Svajda,Cerundolo vs Svajda (May 30),2026-06-13T09:00:00Z,2026-05-28T14:28:00Z,"{'1v1_title': 'Cerundolo vs Svajda', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Cerundolo vs Svajda', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,67b675c9-3d8f-4e62-8781-67af38447ef4,KXATPMATCH-26MAY30CERSVA-CER,2026-05-28T14:23:40.097218Z,2026-05-28T14:28:00Z,2026-05-28T14:28:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,89,90,89,50.0,91.0,0.8900,0.9000,0.8900,0.5000,0.9100,3464,3464,3285,3464.76,3464.76,3285.24,1732,1732,1642,,Will Francisco Cerundolo win the Cerundolo vs Svajda: Round Of 32 match?,,Francisco Cerundolo,True,True,True,"{'Achievement': 'Cerundolo vs Svajda professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-PRIMARY', 'Participant': 'Francisco Cerundolo', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Francisco Cerundolo,Francisco Cerundolo,2026-05-30T12:00:00Z,structured,{'tennis_competitor': 'c04d61a6-51e7-459c-a881-0734a044c460'},Francisco Cerundolo,linear_cent,0,,,,
082f8855-77d0-41fd-a237-3ff7c50b9dfa,KXATPMATCH-26MAY30CERSVA,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Cerundolo vs Svajda,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Cerundolo vs Svajda,Cerundolo vs Svajda (May 30),2026-06-13T09:00:00Z,2026-05-28T14:28:00Z,"{'1v1_title': 'Cerundolo vs Svajda', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Cerundolo vs Svajda', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,e4d17544-59c7-4b4a-93f1-4d69ca03522d,KXATPMATCH-26MAY30CERSVA-SVA,2026-05-28T14:23:40.097218Z,2026-05-28T14:28:00Z,2026-05-28T14:28:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,10,11,11,91.0,11.0,0.1000,0.1100,0.1100,0.9100,0.1100,12348,12348,10488,12348.42,12348.42,10488.84,6174,6174,5244,,Will Zachary Svajda win the Cerundolo vs Svajda: Round Of 32 match?,,Zachary Svajda,True,True,True,"{'Achievement': 'Cerundolo vs Svajda professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-SECONDARY', 'Participant': 'Zachary Svajda', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Zachary Svajda,Zachary Svajda,2026-05-30T12:00:00Z,structured,{'tennis_competitor': '5f58ce8c-7da9-4a7a-be1d-7104dfc1d685'},Zachary Svajda,linear_cent,0,,,,
14a56432-3d3c-4978-89dd-5c66a14256fe,KXATPMATCH-26MAY30CERLAN,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Cerundolo vs Landaluce,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Cerundolo vs Landaluce,Cerundolo vs Landaluce (May 30),2026-06-13T09:00:00Z,2026-05-28T16:16:00Z,"{'1v1_title': 'Cerundolo vs Landaluce', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Cerundolo vs Landaluce', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,1719d5dc-59f1-4cf9-b0f5-954af98c62d0,KXATPMATCH-26MAY30CERLAN-CER,2026-05-28T16:11:33.216112Z,2026-05-28T16:16:00Z,2026-05-28T16:16:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,59,60,60,47.0,61.0,0.5900,0.6000,0.6000,0.4700,0.6100,4203,4203,3667,4203.20,4203.20,3667.20,2101,2101,1833,,Will Juan Manuel Cerundolo win the Cerundolo vs Landaluce: Round Of 32 match?,,Juan Manuel Cerundolo,True,True,True,"{'Achievement': 'Cerundolo vs Landaluce professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-PRIMARY', 'Participant': 'Juan Manuel Cerundolo', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Juan Manuel Cerundolo,Juan Manuel Cerundolo,2026-05-30T12:00:00Z,structured,{'tennis_competitor': 'c714748c-d454-43c6-ab6f-6a17f123779b'},Juan Manuel Cerundolo,linear_cent,0,,,,
14a56432-3d3c-4978-89dd-5c66a14256fe,KXATPMATCH-26MAY30CERLAN,KXATPMATCH,2026-05-30T12:00:00Z,True,yes,MECNET,Cerundolo vs Landaluce,Sports,,,,"The following market refers to the || Achievement ||. If the match does not occur (signaled by a ball being played) due to a player injury, walkover, forfeiture, or any other cancellation (all before the match starts), the market will resolve to a fair price in accordance with the rules. If this match is postponed or delayed, the market will remain open and close after the rescheduled match has finished (within two weeks).","[{'url': 'https://www.atptour.com/', 'name': 'ATP'}]",,"If || Participant || wins the || Achievement ||, then the market resolves to Yes.",,Cerundolo vs Landaluce,Cerundolo vs Landaluce (May 30),2026-06-13T09:00:00Z,2026-05-28T16:16:00Z,"{'1v1_title': 'Cerundolo vs Landaluce', 'automatic_featured_text': 'true', 'competition': 'French Open Men Singles', 'competition_scope': 'Game', 'custom_image_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/override_images/sports/Tennis-ATP.webp', 'league': 'ATP', 'metadata_structure': 'multi_round_tournament', 'round': 'Round Of 32', 'tournament': 'French Open Men Singles'}","{'competition': 'French Open Men Singles', 'general_title_super': 'French Open Men Singles', 'live_title': 'French Open Men Singles', 'trading_page_title': 'Cerundolo vs Landaluce', 'trading_page_title_super': 'French Open Men Singles · Round Of 32'}",False,06b2da23-6534-431f-9aad-09a4880155ee,KXATPMATCH-26MAY30CERLAN-LAN,2026-05-28T16:11:33.216112Z,2026-05-28T16:16:00Z,2026-05-28T16:16:00Z,2026-06-13T09:00:00Z,2026-06-13T09:00:00Z,60,2026-05-30T12:00:00Z,active,,,,40,42,42,49.0,42.0,0.4000,0.4200,0.4200,0.4900,0.4200,7335,7335,7267,7335.24,7335.24,7267.34,3667,3667,3633,,Will Martin Landaluce win the Cerundolo vs Landaluce: Round Of 32 match?,,Martin Landaluce,True,True,True,"{'Achievement': 'Cerundolo vs Landaluce professional tennis match in the 2026 French Open Men Singles Round Of 32 after a ball has been played', 'Color Palette': 'TENNIS-SECONDARY', 'Participant': 'Martin Landaluce', 'contract_ticker': 'TENNISMATCH', 'early_close_condition': 'This market will close and expire after a winner is declared.', 'expected_determination_time': '2026-05-30T12:00:00Z', 'settlement_timer_hours': '0.016666666666666666'}",0,Martin Landaluce,Martin Landaluce,2026-05-30T12:00:00Z,structured,{'tennis_competitor': '1eaced97-cf86-4f2d-81ec-c7e44fd45eb3'},Martin Landaluce,linear_cent,0,,,,
